Autor;nDCG@10;nDCG@20;Precision@5;Precision@10;Precision@20;Recall@5;Recall@10;Recall@20;MAP@10;Coverage@10;Diversity@10;MAP@20;Coverage@20;Diversity@20;Match_Valido@10;Match_Valido@20;Modelo
ID_4073088744952858;0.4634;0.3835;0.6000;0.5000;0.2500;0.2000;0.3333;0.3333;0.1881;0.0634;0.7909;5;5;0.1881;0.0775;0.7629;Qwen 2.5-1.5B
ID_8904044191613796;0.3629;0.3017;0.6000;0.4000;0.3000;0.0833;0.1111;0.1667;0.0691;0.2291;0.6094;4;6;0.0865;0.3184;0.6608;Qwen 2.5-1.5B
ID_6738987664840341;0.0000;0.0141;0.0000;0.0000;0.0500;0.0000;0.0000;0.0278;0.0000;0.1608;0.7241;0;1;0.0015;0.2448;0.6818;Qwen 2.5-1.5B
ID_5945879465310813;0.2917;0.3496;0.8000;0.5000;0.4500;0.2000;0.2500;0.4500;0.2278;0.2741;0.6632;5;11;0.3144;0.5174;0.6074;Qwen 2.5-1.5B
ID_1508105634503621;0.2373;0.2469;0.4000;0.4000;0.3000;0.0392;0.0784;0.1176;0.0362;0.1322;0.7241;4;6;0.0510;0.1968;0.7101;Qwen 2.5-1.5B
ID_1218389465274602;0.0959;0.1086;0.0000;0.1000;0.1000;0.0000;0.0833;0.1667;0.0139;0.0964;0.6822;4;5;0.0227;0.4819;0.6482;Qwen 2.5-1.5B
ID_5170293352882261;0.5493;0.4196;0.6000;0.6000;0.3500;0.1304;0.2609;0.3043;0.1778;0.4268;0.6155;6;7;0.2031;0.5063;0.6895;Qwen 2.5-1.5B
ID_8306415631811067;0.4720;0.4122;0.6000;0.5000;0.4000;0.0789;0.1316;0.2105;0.1087;0.1921;0.6732;5;8;0.1463;0.3344;0.6176;Qwen 2.5-1.5B
ID_7285303481051362;0.2150;0.2941;0.2000;0.3000;0.3500;0.0357;0.1071;0.2500;0.0258;0.1715;0.7263;3;7;0.0856;0.2218;0.6960;Qwen 2.5-1.5B
ID_2864595160355410;0.2122;0.2532;0.2000;0.2000;0.2500;0.0526;0.1053;0.2632;0.0414;0.3063;0.7016;2;5;0.0813;0.3125;0.6920;Qwen 2.5-1.5B
ID_4993204839198672;0.2533;0.1927;0.4000;0.3000;0.2500;0.0455;0.0682;0.1136;0.0245;0.2821;0.7419;3;5;0.0365;0.2821;0.6967;Qwen 2.5-1.5B
ID_1183078302328411;0.1436;0.1267;0.2000;0.1000;0.0500;0.0833;0.0833;0.0833;0.0278;0.0880;0.6453;2;2;0.0278;0.1560;0.6897;Qwen 2.5-1.5B
ID_2644217574349073;0.3044;0.3753;0.4000;0.6000;0.5500;0.0465;0.1395;0.2558;0.0937;0.5492;0.5841;6;11;0.1632;0.6553;0.6890;Qwen 2.5-1.5B
ID_1872968283445344;0.3538;0.3127;0.2000;0.4000;0.2000;0.0714;0.2857;0.2857;0.1417;0.3529;0.6114;5;5;0.1417;0.4412;0.6450;Qwen 2.5-1.5B
ID_7569445393485879;0.4238;0.3108;0.6000;0.4000;0.2500;0.0667;0.0889;0.1111;0.0677;0.4296;0.6255;4;5;0.0762;0.4930;0.6205;Qwen 2.5-1.5B
ID_1361522424662664;0.5619;0.3626;0.6000;0.5000;0.2500;0.0811;0.1351;0.1351;0.1092;0.2606;0.6803;5;5;0.1092;0.3592;0.6870;Qwen 2.5-1.5B
ID_3589012014320121;0.1747;0.1467;0.0000;0.2000;0.1000;0.0000;0.1250;0.1250;0.0228;0.3721;0.6872;4;4;0.0228;0.4012;0.6984;Qwen 2.5-1.5B
ID_0821562324429813;0.6083;0.5601;0.8000;0.6000;0.5500;0.1667;0.2500;0.4583;0.2094;0.5115;0.6331;7;12;0.3129;0.6336;0.6541;Qwen 2.5-1.5B
ID_5377746284077362;0.5801;0.4598;0.4000;0.5000;0.3500;0.0833;0.2083;0.2917;0.1540;0.3829;0.6747;5;7;0.1992;0.4312;0.6450;Qwen 2.5-1.5B
ID_2562652838103607;0.1895;0.2292;0.2000;0.3000;0.2500;0.0312;0.0938;0.1562;0.0276;0.2611;0.7477;3;7;0.0441;0.4483;0.7307;Qwen 2.5-1.5B
ID_2951269593210008;0.3141;0.3396;0.4000;0.4000;0.2500;0.1429;0.2857;0.3571;0.1599;0.6024;0.5832;4;6;0.1923;0.6265;0.6118;Qwen 2.5-1.5B
ID_0990344839864230;0.0398;0.2265;0.0000;0.1000;0.2500;0.0000;0.0714;0.3571;0.0119;0.1237;0.7101;1;5;0.0771;0.3602;0.7180;Qwen 2.5-1.5B
ID_8509299951934973;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5921;0;0;0.0000;0.0000;0.6440;Qwen 2.5-1.5B
ID_1829406809818626;0.4166;0.2858;0.4000;0.4000;0.2500;0.0500;0.1000;0.1250;0.0707;0.4693;0.3777;4;5;0.0821;0.4990;0.3179;Qwen 2.5-1.5B
ID_1896514405880465;0.0470;0.1092;0.2000;0.1000;0.1500;0.0625;0.0625;0.1875;0.0125;0.2222;0.7621;2;5;0.0308;0.3796;0.7335;Qwen 2.5-1.5B
ID_4692980070480625;0.4690;0.4794;0.6000;0.3000;0.4000;0.0833;0.0833;0.2222;0.0833;0.3525;0.7120;3;8;0.1323;0.4307;0.6848;Qwen 2.5-1.5B
ID_5990729462575602;0.5014;0.4904;1.0000;0.6000;0.4500;0.2500;0.3000;0.4500;0.3000;0.3241;0.6040;6;9;0.3904;0.3704;0.5637;Qwen 2.5-1.5B
ID_4999509031047259;0.1357;0.0876;0.0000;0.2000;0.1000;0.0000;0.0588;0.0588;0.0102;0.6977;0.6988;2;2;0.0102;0.6977;0.7359;Qwen 2.5-1.5B
ID_8031266925341697;0.2367;0.2347;0.4000;0.3000;0.2500;0.0870;0.1304;0.2174;0.0428;0.8352;0.6256;6;8;0.0693;0.8352;0.6147;Qwen 2.5-1.5B
ID_3730620853566536;0.3996;0.3421;0.6000;0.3000;0.2000;0.1154;0.1154;0.1538;0.1058;0.3839;0.7342;3;4;0.1154;0.3929;0.7016;Qwen 2.5-1.5B
ID_0472856771871140;0.4320;0.3596;0.2000;0.4000;0.2000;0.0588;0.2353;0.2353;0.0946;0.3422;0.5063;7;8;0.0946;0.3511;0.6413;Qwen 2.5-1.5B
ID_8278472628252508;0.4596;0.3376;0.4000;0.4000;0.2500;0.0833;0.1667;0.2083;0.1179;0.3430;0.6929;4;5;0.1309;0.3543;0.7658;Qwen 2.5-1.5B
ID_2323085679807602;0.2727;0.3114;0.0000;0.4000;0.4000;0.0000;0.1143;0.2286;0.0322;0.5752;0.5983;4;8;0.0744;0.6307;0.5803;Qwen 2.5-1.5B
ID_6775629541151867;0.0636;0.1797;0.0000;0.1000;0.1500;0.0000;0.1000;0.3000;0.0100;0.7400;0.6603;1;3;0.0513;0.9300;0.6024;Qwen 2.5-1.5B
ID_6474240798904132;0.5174;0.4096;0.6000;0.4000;0.3000;0.0811;0.1081;0.1622;0.0851;0.2705;0.6462;4;6;0.1089;0.4444;0.7347;Qwen 2.5-1.5B
ID_6142558410927273;0.2964;0.3194;0.4000;0.2000;0.1500;0.1250;0.1250;0.1875;0.1250;0.3614;0.7415;3;6;0.1367;0.3687;0.7166;Qwen 2.5-1.5B
ID_5916017746341882;0.4000;0.3609;0.6000;0.3000;0.3000;0.0882;0.0882;0.1765;0.0618;0.3488;0.6791;3;6;0.0876;0.3972;0.6766;Qwen 2.5-1.5B
ID_8970751075617926;0.3590;0.2677;0.4000;0.2000;0.1000;0.1111;0.1111;0.1111;0.1111;0.1805;0.6814;2;2;0.1111;0.1976;0.5532;Qwen 2.5-1.5B
ID_0370020634398898;0.3620;0.2584;0.6000;0.3000;0.1500;0.1364;0.1364;0.1364;0.1098;0.5700;0.7590;3;3;0.1098;0.6050;0.7405;Qwen 2.5-1.5B
ID_5456839333813472;0.5108;0.3771;0.6000;0.5000;0.3000;0.1111;0.1852;0.2222;0.1389;0.2034;0.7512;5;6;0.1512;0.3305;0.7606;Qwen 2.5-1.5B
ID_3787147041050694;0.1930;0.2430;0.2000;0.3000;0.2500;0.0625;0.1875;0.3125;0.0755;0.1882;0.5513;4;7;0.1120;0.2294;0.6177;Qwen 2.5-1.5B
ID_1051299337471169;0.4094;0.4151;0.6000;0.4000;0.3500;0.1500;0.2000;0.3500;0.1500;0.4007;0.6487;6;9;0.2111;0.4468;0.6302;Qwen 2.5-1.5B
ID_8355947667910941;0.4794;0.3490;0.8000;0.6000;0.3500;0.1143;0.1714;0.2000;0.1106;0.6786;0.4039;6;7;0.1288;0.6786;0.3461;Qwen 2.5-1.5B
ID_0524125552949586;0.2429;0.3126;0.4000;0.3000;0.3500;0.0667;0.1000;0.2333;0.0532;0.2413;0.5780;3;7;0.0987;0.6434;0.6198;Qwen 2.5-1.5B
ID_5415710300902388;0.4736;0.3249;0.6000;0.5000;0.3000;0.0698;0.1163;0.1395;0.0665;0.4912;0.6594;5;7;0.0747;0.5263;0.6651;Qwen 2.5-1.5B
ID_1339618330655263;0.2438;0.2772;0.4000;0.4000;0.5000;0.0444;0.0889;0.2222;0.0422;0.7778;0.5918;4;11;0.1129;0.7963;0.6370;Qwen 2.5-1.5B
ID_1162362624079364;0.6443;0.6126;0.6000;0.6000;0.4000;0.1667;0.3333;0.4444;0.2712;0.2857;0.6327;7;11;0.3436;0.3036;0.6863;Qwen 2.5-1.5B
ID_3457219624656691;0.8109;0.5588;0.6000;0.8000;0.4500;0.0732;0.1951;0.2195;0.1539;0.2050;0.7336;9;10;0.1685;0.2143;0.7331;Qwen 2.5-1.5B
ID_9089204821424223;0.3785;0.3118;0.4000;0.3000;0.2500;0.0488;0.0732;0.1220;0.0439;0.2348;0.7152;3;5;0.0564;0.2955;0.7305;Qwen 2.5-1.5B
ID_4933620329566048;0.1809;0.2169;0.4000;0.2000;0.1500;0.1667;0.1667;0.2500;0.1389;0.0662;0.5439;3;4;0.1528;0.1080;0.6897;Qwen 2.5-1.5B
ID_7529510499149375;0.5019;0.3952;0.4000;0.5000;0.3500;0.0392;0.0980;0.1373;0.0621;0.1812;0.6760;5;7;0.0791;0.2031;0.6575;Qwen 2.5-1.5B
ID_6089287551555329;0.2616;0.1827;0.4000;0.3000;0.1500;0.0417;0.0625;0.0625;0.0486;0.2000;0.5292;3;3;0.0486;0.2048;0.6042;Qwen 2.5-1.5B
ID_6731029375224939;0.0406;0.0784;0.2000;0.1000;0.1500;0.0238;0.0238;0.0714;0.0060;0.2401;0.3941;1;3;0.0141;0.2586;0.4294;Qwen 2.5-1.5B
ID_2086707959173246;0.2850;0.2184;0.2000;0.4000;0.2000;0.0357;0.1429;0.1429;0.0557;0.4266;0.5835;5;5;0.0557;0.4336;0.5702;Qwen 2.5-1.5B
ID_9469987954896496;0.6422;0.5702;0.8000;0.5000;0.5000;0.1026;0.1282;0.2564;0.1239;0.4688;0.6764;5;10;0.1883;0.5529;0.6390;Qwen 2.5-1.5B
ID_7728389320504879;0.0999;0.1407;0.0000;0.2000;0.2000;0.0000;0.0741;0.1481;0.0144;0.5447;0.6629;2;4;0.0335;0.5976;0.6505;Qwen 2.5-1.5B
ID_8855936483074666;0.3866;0.3493;0.6000;0.4000;0.3000;0.1154;0.1538;0.2308;0.1092;0.4596;0.6556;5;7;0.1320;0.5839;0.6810;Qwen 2.5-1.5B
ID_7927416076958362;0.3315;0.3479;0.4000;0.4000;0.3500;0.0952;0.1905;0.3333;0.0866;0.6559;0.6085;4;7;0.1559;0.7204;0.6675;Qwen 2.5-1.5B
ID_3713459809920718;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0882;0.7498;0;0;0.0000;0.1176;0.6943;Qwen 2.5-1.5B
ID_8705409187799501;0.1620;0.2336;0.2000;0.1000;0.1000;0.2500;0.2500;0.5000;0.1250;0.6190;0.6099;1;2;0.1705;0.6190;0.6138;Qwen 2.5-1.5B
ID_2726230162746149;0.2060;0.1540;0.6000;0.3000;0.1500;0.1200;0.1200;0.1200;0.0707;0.1299;0.6966;3;3;0.0707;0.1348;0.7316;Qwen 2.5-1.5B
ID_4150524692179865;0.1473;0.1612;0.2000;0.2000;0.1500;0.0909;0.1818;0.2727;0.0364;0.1871;0.6876;3;4;0.0545;0.2381;0.7215;Qwen 2.5-1.5B
ID_3897283209013869;0.4445;0.4054;0.8000;0.4000;0.2500;0.1667;0.1667;0.2083;0.1583;0.3196;0.7029;4;5;0.1744;0.3196;0.6235;Qwen 2.5-1.5B
ID_6460447408144781;0.3964;0.3306;0.4000;0.3000;0.3000;0.0500;0.0750;0.1500;0.0500;0.4086;0.6524;3;7;0.0762;0.4714;0.6725;Qwen 2.5-1.5B
ID_6446612054631446;0.6222;0.4371;0.6000;0.8000;0.4500;0.1000;0.2667;0.3000;0.1825;0.4912;0.7192;8;9;0.2025;0.5219;0.7387;Qwen 2.5-1.5B
ID_2289579163604428;0.4441;0.2866;0.6000;0.3000;0.1500;0.0909;0.0909;0.0909;0.0788;0.4169;0.6481;3;3;0.0788;0.4647;0.6551;Qwen 2.5-1.5B
ID_2339346345530509;0.5432;0.3506;0.6000;0.6000;0.3000;0.0882;0.1765;0.1765;0.1166;0.2938;0.7067;7;7;0.1166;0.2938;0.7035;Qwen 2.5-1.5B
ID_6171517695707255;0.0868;0.1838;0.2000;0.1000;0.1500;0.1000;0.1000;0.3000;0.0250;0.1724;0.7046;2;4;0.0604;0.1954;0.7386;Qwen 2.5-1.5B
ID_6455990478032543;0.5993;0.4097;0.8000;0.5000;0.2500;0.2222;0.2778;0.2778;0.2134;0.2320;0.6772;6;6;0.2134;0.2382;0.6596;Qwen 2.5-1.5B
ID_9763437636509266;0.2574;0.1917;0.2000;0.3000;0.1500;0.0625;0.1875;0.1875;0.0569;0.1123;0.7639;4;4;0.0569;0.1176;0.7267;Qwen 2.5-1.5B
ID_0007332204631197;0.4230;0.3414;0.4000;0.4000;0.3000;0.0667;0.1333;0.2000;0.0833;0.3206;0.6338;4;6;0.1050;0.3301;0.6879;Qwen 2.5-1.5B
ID_1124100372440117;0.4747;0.4049;0.8000;0.9000;0.5000;0.1600;0.3600;0.4000;0.3342;0.1130;0.6980;9;10;0.3675;0.1391;0.7021;Qwen 2.5-1.5B
ID_6217509029802638;0.5364;0.5591;0.6000;0.6000;0.4500;0.1579;0.3158;0.4737;0.2315;0.3977;0.7171;7;10;0.3365;0.6591;0.6564;Qwen 2.5-1.5B
ID_7471111924336519;0.2759;0.3406;0.4000;0.2000;0.1500;0.2857;0.2857;0.4286;0.1190;0.1837;0.6316;2;3;0.1548;0.2245;0.6526;Qwen 2.5-1.5B
ID_8602960801642916;0.3440;0.3339;0.6000;0.3000;0.2500;0.1875;0.1875;0.3125;0.1104;0.4440;0.6350;4;6;0.1399;0.4896;0.6736;Qwen 2.5-1.5B
ID_6492048904483467;0.4528;0.3385;0.6000;0.6000;0.3000;0.0968;0.1935;0.1935;0.1467;0.3876;0.5234;6;6;0.1467;0.3971;0.4631;Qwen 2.5-1.5B
ID_7454736736043931;0.1772;0.1472;0.2000;0.3000;0.2000;0.0256;0.0769;0.1026;0.0185;0.3603;0.6071;3;4;0.0239;0.3824;0.6888;Qwen 2.5-1.5B
ID_4031565135568125;0.0694;0.2212;0.0000;0.1000;0.2000;0.0000;0.0714;0.2857;0.0089;0.7449;0.6015;1;5;0.0588;0.7959;0.6440;Qwen 2.5-1.5B
ID_6505039023842313;0.2684;0.3662;0.2000;0.2000;0.2500;0.0833;0.1667;0.4167;0.1019;0.2421;0.7156;2;5;0.1673;0.5579;0.7172;Qwen 2.5-1.5B
ID_1387531666012807;0.7661;0.5299;0.8000;0.8000;0.4500;0.1379;0.2759;0.3103;0.2506;0.1575;0.7306;8;9;0.2713;0.2126;0.7360;Qwen 2.5-1.5B
ID_0544144585124313;0.2201;0.1420;0.2000;0.1000;0.0500;0.0222;0.0222;0.0222;0.0222;0.4796;0.3844;1;1;0.0222;0.4796;0.3500;Qwen 2.5-1.5B
ID_3302216368941503;0.5518;0.3726;0.4000;0.5000;0.3000;0.0455;0.1136;0.1364;0.0726;0.1367;0.6590;6;7;0.0840;0.1526;0.6978;Qwen 2.5-1.5B
ID_3767979348338740;0.1920;0.1239;0.4000;0.4000;0.2000;0.0426;0.0851;0.0851;0.0366;0.1749;0.6102;4;4;0.0366;0.1844;0.7178;Qwen 2.5-1.5B
ID_3165995344927892;0.7370;0.5878;0.8000;0.7000;0.5500;0.1538;0.2692;0.4231;0.2488;0.4588;0.7498;7;12;0.3342;0.5265;0.6138;Qwen 2.5-1.5B
ID_8352745170435172;0.3812;0.3153;0.4000;0.6000;0.4500;0.0444;0.1333;0.2000;0.0747;0.4069;0.7798;7;10;0.1157;0.4141;0.7540;Qwen 2.5-1.5B
ID_3792275882221002;0.2579;0.2317;0.4000;0.3000;0.2000;0.0952;0.1429;0.1905;0.0714;0.0109;0.6813;3;5;0.0873;0.1196;0.6920;Qwen 2.5-1.5B
ID_0308213196926774;0.2687;0.3567;0.2000;0.3000;0.4000;0.0233;0.0698;0.1860;0.0238;0.1609;0.5878;3;8;0.0731;0.2452;0.6504;Qwen 2.5-1.5B
ID_4407403389440011;0.1959;0.1969;0.2000;0.2000;0.1500;0.0769;0.1538;0.2308;0.0374;0.5736;0.6617;5;6;0.0583;0.5853;0.6893;Qwen 2.5-1.5B
ID_6478091924064864;0.3996;0.2926;0.4000;0.3000;0.2000;0.0465;0.0698;0.0930;0.0475;0.2024;0.7255;3;4;0.0533;0.2843;0.7099;Qwen 2.5-1.5B
ID_7866377101423210;0.5510;0.4219;0.6000;0.5000;0.3500;0.0882;0.1471;0.2059;0.0977;0.6436;0.7167;5;7;0.1184;0.6832;0.7075;Qwen 2.5-1.5B
ID_4933326132948063;0.0866;0.1401;0.0000;0.1000;0.1500;0.0000;0.0625;0.1875;0.0104;0.2185;0.7160;2;6;0.0353;0.3277;0.7273;Qwen 2.5-1.5B
ID_0471595469074043;0.2201;0.1420;0.2000;0.1000;0.0500;0.0345;0.0345;0.0345;0.0345;0.3431;0.5686;1;1;0.0345;0.4020;0.7353;Qwen 2.5-1.5B
ID_6696857617864852;0.1057;0.0922;0.0000;0.2000;0.1500;0.0000;0.0800;0.1200;0.0147;0.1670;0.6088;2;3;0.0256;0.2126;0.6180;Qwen 2.5-1.5B
ID_9364148865735922;0.3945;0.2598;0.2000;0.3000;0.1500;0.0333;0.1000;0.1000;0.0587;0.5315;0.6546;5;6;0.0587;0.5425;0.6904;Qwen 2.5-1.5B
ID_0653707912025034;0.3982;0.4485;0.4000;0.5000;0.4000;0.1176;0.2941;0.4706;0.1755;0.3895;0.7184;5;8;0.2620;0.5053;0.6930;Qwen 2.5-1.5B
ID_2364016372924935;0.3406;0.2198;0.6000;0.4000;0.2000;0.0811;0.1081;0.1081;0.0613;0.3202;0.6917;4;4;0.0613;0.3399;0.7074;Qwen 2.5-1.5B
ID_2523040704958733;0.1891;0.1381;0.4000;0.2000;0.1000;0.0870;0.0870;0.0870;0.0652;0.1400;0.7056;2;2;0.0652;0.1707;0.6916;Qwen 2.5-1.5B
ID_5860088594236271;0.5033;0.3772;0.6000;0.4000;0.3000;0.0698;0.0930;0.1395;0.0717;0.1850;0.6233;4;6;0.0906;0.2486;0.6843;Qwen 2.5-1.5B
ID_4768528057390837;0.1018;0.0657;0.0000;0.2000;0.1000;0.0000;0.0500;0.0500;0.0091;0.0512;0.7812;2;2;0.0091;0.1811;0.7610;Qwen 2.5-1.5B
ID_1571839544168040;0.3922;0.3851;0.6000;0.6000;0.4000;0.1429;0.2857;0.3810;0.1975;0.4643;0.6457;6;8;0.2532;0.4643;0.5990;Qwen 2.5-1.5B
ID_6225394638610694;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.3133;0.6865;0;0;0.0000;0.3133;0.7518;Qwen 2.5-1.5B
ID_6532338737692493;0.7812;0.5496;0.8000;0.7000;0.3500;0.2000;0.3500;0.3500;0.3134;0.1258;0.6492;8;11;0.3134;0.1623;0.7214;Qwen 2.5-1.5B
ID_5265254209364825;0.4383;0.3915;0.4000;0.4000;0.3500;0.0606;0.1212;0.2121;0.0808;0.0694;0.7541;4;7;0.1188;0.3266;0.7587;Qwen 2.5-1.5B
ID_6374279398246756;0.5281;0.4326;0.6000;0.5000;0.4000;0.0882;0.1471;0.2353;0.1168;0.1915;0.7363;6;9;0.1600;0.2128;0.7251;Qwen 2.5-1.5B
ID_6801014238742352;0.4444;0.3465;0.8000;0.5000;0.3000;0.1429;0.1786;0.2143;0.1268;0.0806;0.7560;5;6;0.1387;0.1774;0.7646;Qwen 2.5-1.5B
ID_9385929088657818;0.4035;0.4513;0.4000;0.3000;0.4000;0.0952;0.1429;0.3810;0.0998;0.2778;0.7012;3;8;0.1879;0.3056;0.6832;Qwen 2.5-1.5B
ID_2509301929350826;0.4243;0.3172;0.6000;0.4000;0.2000;0.1034;0.1379;0.1379;0.0954;0.3200;0.4779;4;4;0.0954;0.3200;0.4779;Qwen 2.5-1.5B
ID_7966465975599953;0.3128;0.2019;0.2000;0.4000;0.2000;0.0323;0.1290;0.1290;0.0470;0.1195;0.6256;4;4;0.0470;0.1254;0.6412;Qwen 2.5-1.5B
ID_9157226124301186;0.1389;0.1064;0.2000;0.1000;0.0500;0.0500;0.0500;0.0500;0.0250;0.0381;0.5735;1;1;0.0250;0.1463;0.6556;Qwen 2.5-1.5B
ID_9171504422944800;0.3114;0.2849;0.4000;0.2000;0.1000;0.1818;0.1818;0.1818;0.1061;0.5069;0.6721;2;2;0.1061;0.5346;0.6498;Qwen 2.5-1.5B
ID_9092018794878372;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.4227;0.7164;0;0;0.0000;0.5567;0.7102;Qwen 2.5-1.5B
ID_5162043375426666;0.5965;0.3850;0.4000;0.6000;0.3000;0.0435;0.1304;0.1304;0.0810;0.3028;0.6410;6;6;0.0810;0.4648;0.5243;Qwen 2.5-1.5B
ID_1980789059908737;0.6872;0.6264;0.8000;0.6000;0.5500;0.0755;0.1132;0.2075;0.0948;0.7707;0.6906;6;11;0.1553;0.7962;0.6578;Qwen 2.5-1.5B
ID_7708469164258322;0.6003;0.4797;1.0000;0.5000;0.3000;0.1613;0.1613;0.1935;0.1613;0.2556;0.6191;5;6;0.1774;0.2825;0.6369;Qwen 2.5-1.5B
ID_4095512091254454;0.5183;0.4764;0.6000;0.5000;0.3000;0.1765;0.2941;0.3529;0.2577;0.8543;0.5520;5;6;0.2763;0.9196;0.5183;Qwen 2.5-1.5B
ID_7359896733836304;0.1347;0.1007;0.2000;0.2000;0.1000;0.0476;0.0952;0.0952;0.0278;0.4164;0.7130;3;3;0.0278;0.4164;0.7032;Qwen 2.5-1.5B
ID_3553837998751021;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0510;0.1168;0;0;0.0000;0.0510;0.1168;Qwen 2.5-1.5B
ID_0037573905724394;0.6204;0.4428;0.8000;0.5000;0.2500;0.1333;0.1667;0.1667;0.1452;0.3471;0.5921;5;5;0.1452;0.3490;0.6179;Qwen 2.5-1.5B
ID_3452982259415951;0.0437;0.1492;0.0000;0.0000;0.1000;0.0000;0.0000;0.4000;0.0000;0.2687;0.6109;1;4;0.0367;0.4030;0.6458;Qwen 2.5-1.5B
ID_1262866723506084;0.4117;0.3718;0.6000;0.3000;0.3500;0.1000;0.1000;0.2333;0.0917;0.2868;0.6648;4;10;0.1371;0.3897;0.6672;Qwen 2.5-1.5B
ID_2555147881487724;0.3309;0.2135;0.4000;0.4000;0.2000;0.0588;0.1176;0.1176;0.0457;0.5221;0.6629;4;4;0.0457;0.6106;0.6714;Qwen 2.5-1.5B
ID_4679830870331445;0.4985;0.3503;0.6000;0.5000;0.3000;0.1111;0.1852;0.2222;0.1441;0.4298;0.7106;5;6;0.1600;0.4421;0.6619;Qwen 2.5-1.5B
ID_7853140708995178;0.0305;0.0771;0.0000;0.0000;0.0500;0.0000;0.0000;0.1429;0.0000;0.1930;0.6320;2;5;0.0119;0.2632;0.6475;Qwen 2.5-1.5B
ID_1976344298387988;0.4690;0.3983;0.6000;0.3000;0.2000;0.1304;0.1304;0.1739;0.1304;0.0524;0.6996;3;4;0.1413;0.0734;0.6918;Qwen 2.5-1.5B
ID_1668340601837069;0.3234;0.2679;0.6000;0.4000;0.3000;0.1071;0.1429;0.2143;0.1101;0.1169;0.5911;4;6;0.1428;0.1532;0.6158;Qwen 2.5-1.5B
ID_0419443097971251;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.4764;0.6480;0;0;0.0000;0.6178;0.6055;Qwen 2.5-1.5B
ID_0128689067297674;0.3843;0.2853;0.4000;0.3000;0.2000;0.0417;0.0625;0.0833;0.0391;0.0848;0.6384;3;4;0.0455;0.0954;0.7186;Qwen 2.5-1.5B
ID_4259402010746015;0.2895;0.1980;0.2000;0.2000;0.1000;0.0476;0.0952;0.0952;0.0595;0.2973;0.4672;2;2;0.0595;0.2973;0.6425;Qwen 2.5-1.5B
ID_9279262545449206;0.1428;0.1726;0.0000;0.2000;0.2500;0.0000;0.0556;0.1389;0.0109;0.3190;0.5707;2;5;0.0293;0.4397;0.5988;Qwen 2.5-1.5B
ID_2876196606157039;0.7075;0.5999;0.8000;0.6000;0.3000;0.2353;0.3529;0.3529;0.3097;0.3913;0.7350;6;8;0.3097;0.3992;0.7244;Qwen 2.5-1.5B
ID_6638697951841821;0.3590;0.3073;0.4000;0.2000;0.2000;0.0870;0.0870;0.1739;0.0870;0.3810;0.2043;2;4;0.1112;0.3895;0.2219;Qwen 2.5-1.5B
ID_0574758575822571;0.3955;0.3580;0.8000;0.5000;0.4000;0.1212;0.1515;0.2424;0.1013;0.5425;0.5666;5;8;0.1388;0.5849;0.7021;Qwen 2.5-1.5B
ID_5330038705900274;0.4823;0.4140;0.6000;0.3000;0.1500;0.2143;0.2143;0.2143;0.1726;0.6224;0.6788;3;3;0.1726;0.6327;0.6493;Qwen 2.5-1.5B
ID_8547934593183920;0.3565;0.3326;0.6000;0.5000;0.3500;0.1111;0.1852;0.2593;0.1189;0.7041;0.6220;5;7;0.1499;0.7574;0.6032;Qwen 2.5-1.5B
ID_1364246301366731;0.0931;0.1240;0.2000;0.2000;0.1500;0.0588;0.1176;0.1765;0.0490;0.2953;0.5565;2;3;0.0600;0.5515;0.6110;Qwen 2.5-1.5B
ID_1128395832959780;0.3686;0.3785;0.6000;0.4000;0.5000;0.0882;0.1176;0.2941;0.0858;0.2096;0.6764;4;10;0.1715;0.4124;0.6553;Qwen 2.5-1.5B
ID_5118629875846648;0.5680;0.4446;0.4000;0.5000;0.3500;0.0741;0.1852;0.2593;0.1290;0.2545;0.7288;5;7;0.1708;0.2803;0.7505;Qwen 2.5-1.5B
ID_0484982277336205;0.7968;0.5497;1.0000;0.7000;0.4000;0.1190;0.1667;0.1905;0.1637;0.3466;0.7527;7;8;0.1764;0.5487;0.7712;Qwen 2.5-1.5B
ID_2602949498335989;0.3861;0.2640;0.6000;0.4000;0.2000;0.0938;0.1250;0.1250;0.0865;0.3819;0.6891;5;5;0.0865;0.3963;0.7201;Qwen 2.5-1.5B
ID_5923720330718235;0.3752;0.4163;0.2000;0.3000;0.3500;0.0370;0.1111;0.2593;0.0617;0.3274;0.6325;4;8;0.1156;0.3363;0.5764;Qwen 2.5-1.5B
ID_2861424806494103;0.4000;0.2582;0.6000;0.3000;0.1500;0.0882;0.0882;0.0882;0.0618;0.4678;0.6876;3;3;0.0618;0.5029;0.7009;Qwen 2.5-1.5B
